,company_name,Series,Total_Likes,Total_Retweets,Series_Amount,Market,tweet_count,get_dayrange,get_dayiqr,likes_mean,retweets_mean,persontag_count_mean,hashtag_count_mean,text_length_mean,persontags_count_mean,hashtags_count_mean,links_count_mean,self_mention_mean,self_tweet_mean,likes_std,retweets_std,persontag_count_std,hashtag_count_std,text_length_std,persontags_count_std,hashtags_count_std,links_count_std,self_mention_std,self_tweet_std,is_Biotechnology,is_Software,is_Health Care,is_Enterprise Software,is_Clean Technology,is_Hardware + Software,is_Semiconductors,is_Curated Web,is_Mobile,is_Web Hosting,is_Series_A,is_Series_B,is_Series_C,is_Series_D,mean_neg,mean_pos,total_neg,total_pos,Total_Likes_scaled,Total_Retweets_scaled,tweet_count_scaled,get_dayrange_scaled,get_dayiqr_scaled,likes_mean_scaled,retweets_mean_scaled,persontag_count_mean_scaled,hashtag_count_mean_scaled,text_length_mean_scaled,persontags_count_mean_scaled,hashtags_count_mean_scaled,links_count_mean_scaled,self_mention_mean_scaled,self_tweet_mean_scaled,likes_std_scaled,retweets_std_scaled,persontag_count_std_scaled,hashtag_count_std_scaled,text_length_std_scaled,persontags_count_std_scaled,hashtags_count_std_scaled,links_count_std_scaled,self_mention_std_scaled,self_tweet_std_scaled,is_Biotechnology_scaled,is_Software_scaled,is_Health Care_scaled,is_Enterprise Software_scaled,is_Clean Technology_scaled,is_Hardware + Software_scaled,is_Semiconductors_scaled,is_Curated Web_scaled,is_Mobile_scaled,is_Web Hosting_scaled,is_Series_A_scaled,is_Series_B_scaled,is_Series_C_scaled,is_Series_D_scaled,mean_neg_scaled,mean_pos_scaled,total_neg_scaled,total_pos_scaled,Series_Amount_scaled
22,Aereo,_Series_B,92,109,38000000,,205,0,0,0.682926829,0.907317073,0.546341463,0.317073171,115.1219512,0.497560976,0.307317073,0.47804878,0.014634146,0.0,2.275606194,3.584579599,0.854084064,0.735614469,41.53819122,0.832103349,0.726389893,0.556385479,0.120377217,0.0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0.045572873,0.048763746,0.049751244,0.064676617,4.686782250064618,13.783432550423987,9.356520722040333,0.0,0.0,0.2422630482356905,0.3806532088190019,0.3727163740523471,0.2308189449437675,39.363898061064084,0.3446176932182232,0.22442361235072747,0.46079808150880186,0.013869023322120169,0.0,0.5545993213297928,0.8645773760112796,0.5097643972809941,0.5851608829282451,1.624850714550615,0.49877902278096087,0.5878673106525215,2.2013416185754555,0.11563727424102892,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4211235568238228,0.0,0.0,0.05414470325239428,0.05864751283232468,0.06006190791749482,0.08268999728473635,17.45309671769066
23,Aereo,_Series_C,123,122,34000000,,211,0,0,0.791469194,1.042654028,0.492890995,0.440758294,119.8909953,0.450236967,0.431279621,0.454976303,0.004739336,0.0,1.955242823,3.207592268,1.001758778,0.867424976,36.74885764,1.000541492,0.866722218,0.499152972,0.068842839,0.0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0.035672393,0.035103429,0.037914692,0.047393365,4.994905699801007,14.52353141294156,9.437760261707666,0.0,0.0,0.25165470693868275,0.4006693785696468,0.34688372121200656,0.2896115750527282,40.54088523992021,0.3211370232376504,0.28352675130003324,0.4392424374199162,0.00465686463369371,0.0,0.5357918501747418,0.8394323913806473,0.5600843906072221,0.6681615401316179,1.6080580545020877,0.5559911065071236,0.6792431076968889,1.7247017582978301,0.06724987988442087,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1701693255053082,0.0,0.04081092893804976,0.04007313107738083,0.04374825724606413,0.05670112970975275,17.341871082580436
24,Affectiva,_Series_B,12,54,5700000,Fraud Detection,155,76,48,0.077419355,0.348387097,0.75483871,0.567741935,116.3806452,0.735483871,0.561290323,0.75483871,0.141935484,0.122580645,0.291335569,0.936930249,1.015093467,0.821934326,37.38502217,1.006971926,0.814510218,0.513985389,0.350115188,0.329018293,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0.033720443,0.087445433,0.055555556,0.277777778,2.6138462335995856,9.857843652677417,8.592873013272111,4.948948108700674,4.038473752019103,0.06577616966047295,0.23081208253695107,0.460250564416724,0.33891344841649507,39.675894180306116,0.44495628498009876,0.3337728904515742,0.7150234643196136,0.0892170798720084,0.07242004539330239,0.21240050812599662,0.5088648789420251,0.564328562839927,0.6400523420946189,1.6104722036605947,0.5580162602975839,0.6458535557274961,1.8397690870109318,0.31420647693005926,0.24768008484772014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4211235568238228,0.0,0.0,0.038292346651261085,0.12210139013332479,0.06857910845025009,0.8236628489809252,15.555976732804778
25,Aipai,_Series_C,29,15,38000000,Health Care,174,223,115,0.166666667,0.086206897,0.551724138,0.896551724,80.58045977,0.505747126,0.879310345,0.172413793,0.206896552,0.0,0.589732312,0.301315963,0.725403945,1.747232214,44.42792263,0.677867503,1.711007406,0.393792779,0.40624976,0.0,False,False,True,False,False,False,False,False,False,False,False,False,True,False,0.034716454,0.062010148,0.023121387,0.069364162,3.487530452679314,5.0582055180728585,8.903551180098935,6.3717274908198,4.973588569920613,0.11965210743107786,0.07679660874550076,0.37523194579188934,0.43177033351969923,30.356576198708993,0.3485439070582387,0.42292238710067387,0.1699374530346171,0.10901165410648721,0.0,0.3341782284561497,0.23658809565210773,0.4602290956452307,1.1280287488335212,1.6336458920769124,0.4381434561381623,1.1428098132124624,1.0549296300392537,0.35908069951011984,0.0,0.0,0.0,0.010183980639600906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1701693255053082,0.0,0.03957305396855777,0.07847060115106393,0.025221529126340587,0.09030154048730661,17.45309671769066
26,Airware,_Series_B,58,58,25000000,Enterprise Software,158,72,31,0.367088608,0.424050633,0.443037975,1.17721519,122.9556962,0.32278481,1.164556962,0.765822785,0.069620253,0.050632911,1.054891128,1.355781692,0.877849652,1.754045324,53.55957989,0.846641829,1.737047644,0.467650606,0.255315182,0.219944068,False,False,False,True,False,False,False,False,False,False,False,True,False,False,0.024857968,0.030211777,0.015037594,0.015037594,4.202034711229639,10.208037013113078,8.643884578538387,4.8801864880773635,3.5817200763463752,0.1915836622159069,0.2610616748713503,0.32129747276833737,0.4858675275470124,41.29006053452527,0.2504025932818946,0.4772296458151513,0.7249579053437241,0.05461256728916772,0.04002176582625864,0.4405586159383023,0.6132785231187579,0.5182997779718542,1.131103616230971,1.6565956771398074,0.5040578882786719,1.1553038403350893,1.4984619618272157,0.23536950707972762,0.1803497832445215,0.0,0.0,0.0,0.01527597136791237,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4211235568238228,0.0,0.0,0.027294663841889603,0.03385358186208001,0.015910407582604234,0.015910407582604234,17.034386382832476
27,Alfresco,_Series_C,8,0,9000000,,212,21,9,0.037735849,0.0,0.283018868,0.103773585,101.6367925,0.268867925,0.099056604,0.504716981,0.0,0.117924528,0.254793971,0.0,0.519838053,0.422792461,35.43949072,0.504362618,0.382804637,0.546402639,0.0,0.323282093,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0.033674661,0.049655321,0.020408163,0.06122449,2.233041350915166,0.0,9.45111965646582,3.3897658295815694,2.353404415513874,0.034779425865733196,0.0,0.2276351170848538,0.09255887182620429,35.955980104056444,0.21663641404976117,0.0886155849521143,0.4856387693717379,0.0,0.07089670078048223,0.1924036006739584,0.0,0.36709618042916503,0.36624860564253797,1.6028874310627133,0.3577983563971592,0.3385597371534636,2.1116767811307775,0.0,0.2444152463047033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1701693255053082,0.0,0.03823369977861529,0.059924080721020095,0.022034667454188278,0.07724239745199418,16.012735135300492
28,AlienVault,_Series_B,41,99,8000000,,161,73,28,0.254658385,0.614906832,0.869565217,0.726708075,123.5031056,0.850931677,0.695652174,0.819875776,0.267080745,0.149068323,0.752325587,1.323169074,1.401474379,0.865935748,44.01734377,1.401834424,0.866339124,0.445648387,0.443815333,0.357267059,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0.064887167,0.056996027,0.007407407,0.074074074,3.8421023386206574,13.177422205630995,8.694126855371717,4.8977033449255165,3.4767162043134183,0.1575186122610535,0.3203482631343275,0.5011008970440092,0.38893202951184325,41.42330209741101,0.4851713554721412,0.3762670873996379,0.7736873039496277,0.12145187600345683,0.0800030624757701,0.37941649761605417,0.606391075002217,0.6701559262707515,0.6672498998802778,1.6324491544645217,0.6647601967240585,0.6790006269055078,1.3542159792092356,0.3884165581229161,0.2633563601175247,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4211235568238228,0.0,0.0,0.08302654807122885,0.0707476790179606,0.007615713231666787,0.09820466541826663,15.89495209964411
29,AlienVault,_Series_D,107,85,26500000,,170,43,22,0.629411765,0.552941176,1.270588235,0.682352941,115.9588235,1.182352941,0.658823529,0.776470588,0.388235294,0.158823529,0.862269406,1.135816911,1.736406105,0.838592293,43.1080047,1.694661054,0.843393276,0.483490039,0.500747787,0.366591244,False,False,False,False,False,False,False,False,False,False,False,False,False,True,,,,,4.8467766355144715,12.26415150600489,8.84048688307634,4.238242721076074,3.230228493109994,0.23655558040783334,0.30332996768902337,0.6151705861004124,0.376077241673286,39.57144574232895,0.578997383468613,0.36542739696186405,0.7345777365743706,0.1364779892716592,0.0823880274042049,0.40451235432687765,0.5631160882413954,0.7415408977399417,0.6504088687237904,1.629738148140867,0.7267526937749981,0.664409970388612,1.6092142510077778,0.4318770446373523,0.268388670695283,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06302392658787734,,,,,17.09265529095645
30,Allegiance,_Series_B,12,61,12000000,Network Security,227,1,1,0.052863436,0.268722467,0.215859031,0.484581498,101.7312775,0.207048458,0.462555066,0.251101322,0.0,0.0,0.260748062,0.908679703,0.525554522,0.80015495,35.04488954,0.512104466,0.771252625,0.444669633,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0.044374651,0.039307877,0.0,0.0,2.6138462335995856,10.461394754358729,9.645689050870347,0.7074663335665838,0.697705719516204,0.04720915077703424,0.19334615082187734,0.18200527951008522,0.30773441357518955,35.98029823322852,0.1745821485645656,0.2965815444240897,0.24598869926377637,0.0,0.0,0.19576080452895198,0.5003229831658956,0.3699625739109637,0.6263988487572623,1.6012730094395013,0.3617082319014899,0.6176528132850272,1.3480495187834305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4211235568238228,0.0,0.0,0.052480154656901395,0.04559731165537191,0.0,0.0,16.300417207752275
31,Amplience,_Series_B,15,66,5700000,Diabetes,157,332,186,0.095541401,0.420382166,1.012738854,0.484076433,125.6305732,0.993630573,0.47133758,0.78343949,0.146496815,0.210191083,0.335571451,0.76062886,1.143472339,0.813390305,38.06611769,1.135086212,0.813038851,0.484615514,0.354735124,0.408748044,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0.02451912,0.045963206,0.007936508,0.031746032,2.829781151195192,10.867738986282813,8.62696749973675,6.923177174581494,5.498341679881573,0.07832048217048028,0.2596988526967813,0.5463518894534232,0.3075326161785423,41.93951576091294,0.5290238904226967,0.30012968698011,0.7408682929844856,0.09089093747482815,0.09217661226885772,0.23479342827237806,0.451478213893783,0.6029545414509738,0.6347114717821455,1.6129898476384705,0.5962353598472866,0.644902472908557,1.6173117569114892,0.31794834196779764,0.29031085457947303,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4211235568238228,0.0,0.0,0.026888081049383655,0.05469003285995354,0.008175909398974704,0.035780679120305706,15.555976732804778
32,Ampulse,_Series_A,7,0,8000000,Software,196,1,1,0.117346939,0.0,0.234693878,0.112244898,104.3418367,0.224489796,0.102040816,0.260204082,0.0,0.0,1.228509667,0.0,0.459677042,0.543165519,30.11227682,0.453603515,0.50616296,0.439869397,0.0,0.0,False,True,False,False,False,False,False,False,False,False,True,False,False,False,0.046664683,0.064733466,0.08,0.12,2.111502714214265,0.0,9.231012963989976,0.7074663335665838,0.697705719516204,0.09224425380009217,0.0,0.19523694033414582,0.09923451541361519,36.649627542608926,0.1868353705943292,0.0909946782812104,0.2547307433406822,0.0,0.0,0.46651712224344216,0.0,0.3358179492888351,0.4545843165939215,1.5785103904152546,0.3313094688423913,0.43281178420166017,1.318107302138384,0.0,0.0,0.0,0.020367962058793442,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20486466516246088,0.0,0.0,0.0,0.055673887783051976,0.08278081779514805,0.10852311437179823,0.1902768981545169,15.89495209964411
33,Ampulse,_Series_B,7,29,7300000,Software,200,0,0,0.035,0.34,0.365,0.195,94.24,0.32,0.19,0.255,0.0,0.0,0.30699549,2.48298734,1.013365456,0.53704477,38.7946844,0.965536797,0.515001098,0.448307818,0.0,0.0,False,True,False,False,False,False,False,False,False,False,False,True,False,False,0.036485942,0.047714943,0.033333333,0.055555556,2.111502714214265,7.208336406001339,9.287352398861659,0.0,0.0,0.03244469414324363,0.22716065628060808,0.2780053259055597,0.15871190060057472,34.03121375944143,0.2487196886534037,0.15483888296353104,0.24973426234006413,0.0,0.0,0.2205444928133877,0.7773102722368995,0.5637811738661809,0.45022581417569046,1.6156095984416043,0.5447742368713637,0.4393442284376737,1.3710769689320685,0.0,0.0,0.0,0.020367962058793442,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4211235568238228,0.0,0.0,0.041871164589965044,0.05715616788817155,0.03779706892699577,0.06857910845025009,15.80338490611862
34,Andera,_Series_B,3,12,9000000,Finance,202,67,33,0.014851485,0.059405941,0.806930693,0.158415842,97.34158416,0.772277228,0.103960396,0.198019802,0.024752475,0.0,0.121258852,0.309767436,1.011058991,0.932899756,36.38540456,1.001304504,0.416194748,0.399497246,0.155755862,0.0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0.04096614,0.075769292,0.031496063,0.11023622,1.400495321769023,4.45814019213019,9.31518420483713,4.7890650632430924,3.6464842715607646,0.014374866740669656,0.05479452827959986,0.4793574797452015,0.1336347450093488,34.84344497644947,0.45828650412315336,0.09251698218438481,0.19478230268191196,0.022622769232290917,0.0,0.10517601629009375,0.2417770946565241,0.5630493427804045,0.7076887184572083,1.6066506417926965,0.5562319694590142,0.3646605972311248,1.0852305185542566,0.14796265203394926,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4211235568238228,0.0,0.0,0.04782245779086803,0.1011132360700267,0.03546524335672861,0.16823377983359541,16.012735135300492
35,Animoto,_Series_B,36,0,4400000,Real Estate,172,6,4,0.308139535,0.0,0.261627907,0.110465116,100.877907,0.255813953,0.110465116,0.552325581,0.058139535,0.029069767,1.538337761,0.0,0.547331347,0.451774686,29.69754317,0.544747305,0.451774686,0.521631885,0.234690348,0.168492649,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0.003358844,0.021527778,0.0,0.0,3.70832672101393,0.0,8.872165813877029,2.061605081295659,1.6341573411953878,0.17534274634674157,0.0,0.21356026866026714,0.09784180806424714,35.76042289271148,0.20806801848156273,0.0976292418166515,0.529791795252401,0.04736856452439474,0.025313949300645937,0.5021140085595706,0.0,0.3807225039387044,0.3880392006400717,1.576344674750104,0.37783469173515793,0.39198154309358857,1.9013309903384923,0.21767066179271036,0.14423412941426397,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4211235568238228,0.0,0.0,0.003401300531180209,0.023342070608432932,0.0,0.0,15.29711509888849
36,Animoto,_Series_C,9,17,25000000,Real Estate,170,3,1,0.052941176,0.1,0.417647059,0.194117647,118.3941176,0.4,0.194117647,0.811764706,0.082352941,0.029411765,0.224577571,0.355014793,1.018605204,0.513683286,29.76123865,1.011180106,0.513683286,0.421159786,0.2757138,0.169456863,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0.009634863,0.028624095,0.0,0.010989011,2.3419395625823825,5.421267028799377,8.84048688307634,1.4443624942736932,0.697705719516204,0.04727099168277107,0.08753652334170743,0.30766670470805096,0.15812804680710607,40.17294970692363,0.29464664685069303,0.15755646308837756,0.7663916524125031,0.06199818306580513,0.02557149791883028,0.17473467939123097,0.268548607606586,0.5654386190106091,0.43346392706445247,1.576680193653855,0.5593357242209895,0.4383719820080707,1.2060660079837557,0.25267562469764854,0.14494011526299316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1701693255053082,0.0,0.009988989259363994,0.03188182788261081,0.0,0.01145103071956448,17.034386382832476
37,AppFirst,_Series_A,7,39,4000000,Graphics,182,226,78,0.038461538,0.214285714,1.450549451,0.692307692,106.7637363,1.428571429,0.692307692,0.653846154,0.417582418,0.175824176,0.219627626,0.496634292,1.962430201,1.026632189,33.0421496,1.950451752,1.026632189,0.477055354,0.49452101,0.381720635,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0.021655359,0.048754678,0.0,0.033898305,2.111502714214265,8.386495005536927,9.026274778942744,6.390023029634729,4.554870717772282,0.03539414410244583,0.16368828682643924,0.6556565018377812,0.3790304419587529,37.26625141644431,0.6335442303341429,0.3753057229725095,0.6231530545428466,0.1388435544576736,0.08610103090621579,0.1717356822371726,0.3427080463908533,0.7820995351196339,0.7624816357380286,1.5926417082860465,0.7723984947077046,0.7774228164534381,1.5635040902088801,0.42718038711405426,0.27640981570718987,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20486466516246088,0.0,0.0,0.0,0.023491731132073965,0.05863457076031995,0.0,0.03852037262499109,15.201804919084164
38,AppFog,_Series_A,30,90,1800000,,164,41,15,0.182926829,0.725609756,1.225609756,0.445121951,108.8109756,1.140243902,0.43902439,0.713414634,0.298780488,0.12804878,0.578299788,1.963864412,1.3027871,1.419638979,40.45637962,1.291250381,1.401992981,0.539998227,0.459125309,0.335167531,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0.05695397,0.087603092,0.068376068,0.11965812,3.5220071558205093,12.599948826407406,8.74362537427481,4.180208953451851,2.846492085014938,0.12760786221800874,0.3465710528972386,0.6041674808745298,0.29147344158570404,37.78432378346397,0.5685383353700492,0.28682208088554,0.6774577502119177,0.12642408866968435,0.07413147483973637,0.3305551508156724,0.7159791383543915,0.6459134291748202,0.9725610206176939,1.6213187744073903,0.637963878883937,0.9873665587004362,2.0556568282800574,0.4002196689225136,0.2511489072386807,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20486466516246088,0.0,0.0,0.0,0.07068405030944157,0.12239650806937123,0.08867625353171252,0.18948047806895038,14.403297222866392
39,Appcelerator,_Series_A,4,0,4100000,,218,105,49,0.018348624,0.0,0.463302752,0.119266055,91.60091743,0.449541284,0.119266055,0.21559633,0.064220183,0.036697248,0.134517494,0.0,0.607959578,0.338736352,32.65376809,0.591588326,0.338736352,0.412181856,0.245708957,0.188450167,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0.054053601,0.069043972,0.0,0.058823529,1.6285994861793842,0.0,9.53023201295621,5.365496466000953,4.060222074791495,0.017625608477480903,0.0,0.33188076342085354,0.10467854492959894,33.333979853552016,0.32078152554385697,0.10443445325048024,0.21178172114010874,0.0512776655251058,0.03086306785332002,0.11499216543606523,0.0,0.4094119463276875,0.30101222582067544,1.590877377508099,0.400010520564123,0.30339510792174196,1.154858785524556,0.22715155349655264,0.1586136463555986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20486466516246088,0.0,0.0,0.0,0.06634140221041301,0.08977363933759334,0.0,0.07353087613138867,15.226497531674536
40,Appcelerator,_Series_D,150,176,22000000,,207,18,10,0.777777778,0.850241546,0.869565217,0.995169082,124.4251208,0.850241546,0.985507246,0.739130435,0.425120773,0.048309179,1.467740119,1.672678057,1.100481494,1.290358513,35.39037424,1.089128733,1.286518071,0.502001061,0.49555976,0.214938558,False,False,False,False,False,False,False,False,False,False,False,False,False,True,,,,,5.206653584179933,17.176222072573562,9.383809861563385,3.2146973411657522,2.45304210020251,0.2506075946378861,0.3709557853853404,0.5011008970440092,0.4527965498389125,41.647336833077254,0.4849444563779052,0.44530090019114676,0.7007970438343502,0.13939432604758115,0.038576823906446095,0.49497894670347614,0.6721385710450742,0.5904518480504839,0.9066254826322364,1.602687944022405,0.5829739245103533,0.92551005129568,1.7463592572039424,0.4279648311161854,0.17697032246550623,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06302392658787734,,,,,16.90655301132259
41,Appconomy,_Series_B,7,44,10000000,Bridging Online and Offline,193,90,18,0.03626943,0.227979275,1.70984456,0.450777202,115.4611399,1.652849741,0.450777202,0.606217617,0.310880829,0.14507772,0.18744602,0.645371792,1.752604157,0.676165596,31.72127626,1.758522303,0.676165596,0.500377664,0.464057907,0.353095123,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0.017958947,0.04601237,0.0,0.055045872,2.111502714214265,8.90910617671009,9.188150692495526,5.165677187305696,3.027878669235804,0.03353140861868531,0.17149766493998048,0.7056751634247685,0.29386705798850205,39.448070865633234,0.6751968432771394,0.2917434185985502,0.5794831593739896,0.12809515076267727,0.0789686403433342,0.15147268214286108,0.40792076223812546,0.7446286788366009,0.5460952082740265,1.5865110140927943,0.7388061687502748,0.553841353734754,1.7339894108720302,0.40400399332511233,0.26108232533066733,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4211235568238228,0.0,0.0,0.01921176903008624,0.054758827202522724,0.0,0.06781707930046292,16.11809565095832
42,Appirio,_Series_C,6,1,10000000,,191,625,112,0.031413613,0.005235602,0.408376963,0.115183246,96.65968586,0.397905759,0.115183246,0.439790576,0.020942408,0.12565445,0.202764036,0.072357461,0.740364764,0.320081968,36.45335012,0.731829583,0.320081968,0.508131726,0.143567889,0.332330631,False,False,False,False,False,False,False,False,False,False,False,False,True,False,,,,,1.9739674821698225,0.7980587769150843,9.159278369993043,7.828026076926041,4.944931125505317,0.02934233006486273,0.005197324403436299,0.3025838803583934,0.1015225249715019,34.66552359227843,0.29350502535311546,0.1012932701020338,0.4250219455081984,0.01940214326165143,0.07339215130435663,0.1612865392267195,0.06787359986806434,0.46629614086081933,0.28609956288953003,1.6069153389132003,0.46037745242390987,0.28825384077165606,1.7936800615020316,0.13690554277657216,0.24955256651659918,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1701693255053082,0.0,,,,,16.11809565095832
43,Appirio,_Series_D,28,142,60000000,,185,29,12,0.151351351,0.767567568,1.524324324,0.627027027,117.2216216,1.427027027,0.605405405,0.659459459,0.351351351,0.102702703,0.509486966,1.279022651,1.452397831,0.97597461,35.58653824,1.424293999,0.97299011,0.497526195,0.478687984,0.304393987,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0.028324644,0.060485397,0.0,0.106060606,3.4519022706820532,15.575245661388843,9.071183373462716,3.7651526952649257,2.62811460267988,0.11169500113865845,0.35532152676092615,0.6707952442280657,0.35889626376614453,39.88380311814072,0.6332333601465446,0.34865405550083,0.6282849854030609,0.13292384367050208,0.06545601967129501,0.3072877211127514,0.5967809724926191,0.6820357121566283,0.733122486946752,1.6034822118605851,0.6699533489161758,0.7451421528963854,1.7124233356113001,0.4151761887615828,0.2334622222399596,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06302392658787734,0.03151247871094302,0.07609317351345092,0.0,0.15923933108566254,17.909855120186375
44,Appistry,_Series_D,15,61,12000000,Cloud Computing,166,476,203,0.090361446,0.36746988,0.620481928,0.590361446,110.3493976,0.596385542,0.590361446,0.740963855,0.120481928,0.102409639,0.464787852,0.749077563,1.519749504,1.101361632,28.12243092,1.521478211,1.101361632,0.466199631,0.32650919,0.304103612,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0.023173097,0.044489397,0.03125,0.0,2.829781151195192,10.461394754358729,8.77622320773868,7.434226269521708,5.594470930165987,0.07482902089456292,0.23888649184130992,0.40608290568358063,0.3467418867996471,38.17177408424094,0.38957437418409646,0.3436889834563002,0.7024586792079438,0.08063748447651678,0.06534388290629646,0.29069775359900013,0.447349948166178,0.6971398990426011,0.8047557655780936,1.5676931595942611,0.6915338806666772,0.821365588507535,1.488611075652452,0.2949462241092475,0.23329136462703393,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06302392658787734,0.025282881822989944,0.052638940884635485,0.035155293936010044,0.0,16.300417207752275
